英雄 ID,英雄名称,英雄评级,英雄胜率,英雄出场率,海克斯ID,源站排名,源站层级,海克斯阶级,海克斯名称,海克斯胜率,海克斯出场率,胜率差,综合得分
518,万花通灵,4,0.460425,0.005084,2137,35,T2,黄金,轻拍背部,0.464898,0.030552,0.004473000000000005,0.5445144175589405
518,万花通灵,4,0.460425,0.005084,2127,36,T2,白银,大师铸就,0.465905,0.016195,0.00548000000000004,0.5246176076524824
518,万花通灵,4,0.460425,0.005084,1211,37,T1,黄金,杀戮时间到了,0.456315,0.120995,-0.004109999999999947,0.07331646791304752
518,万花通灵,4,0.460425,0.005084,1243,38,T2,棱彩,质变：混沌,0.46649,0.007239,0.006065000000000043,0.5112641076436724
518,万花通灵,4,0.460425,0.005084,1038,39,T2,黄金,有始有终,0.466568,0.004296,0.0061430000000000096,0.5043843214190481
518,万花通灵,4,0.460425,0.005084,1129,40,T2,黄金,神射法师,0.466056,0.008369,0.005631000000000053,0.5050923497439336
518,万花通灵,4,0.460425,0.005084,2095,41,T2,棱彩,掷骰狂人,0.466184,0.005286,0.005759000000000014,0.49889497515525955
518,万花通灵,4,0.460425,0.005084,2116,42,T2,黄金,威能之追求,0.459807,0.072901,-0.0006179999999999519,0.2897172517896434
518,万花通灵,4,0.460425,0.005084,1238,43,T2,黄金,质变：棱彩阶,0.463507,0.026939,0.003082000000000029,0.5036385936649652
518,万花通灵,4,0.460425,0.005084,1068,44,T2,黄金,循环往复,0.463968,0.020817,0.0035430000000000184,0.49584368745332996
518,万花通灵,4,0.460425,0.005084,1045,45,T3,棱彩,炼狱导管,0.462893,0.005075,0.0024680000000000257,0.4264950330669381
518,万花通灵,4,0.460425,0.005084,1389,46,T3,棱彩,男爵之手,0.461988,0.002183,0.0015630000000000366,0.39832233191964195
518,万花通灵,4,0.460425,0.005084,1138,47,T3,白银,渴血,0.460589,0.006722,0.000164000000000053,0.3810414895878553
518,万花通灵,4,0.460425,0.005084,1002,48,T3,黄金,尖端发明家,0.460504,0.007597,7.900000000005125e-05,0.38173874498399935
518,万花通灵,4,0.460425,0.005084,1116,49,T3,黄金,闪现向前,0.459866,0.011452,-0.0005589999999999762,0.47017627045996013
518,万花通灵,4,0.460425,0.005084,1403,50,T3,黄金,属性叠属性！,0.459026,0.011139,-0.0013989999999999836,0.45276646893763856
518,万花通灵,4,0.460425,0.005084,1034,51,T3,白银,防护面纱,0.45801,0.009882,-0.0024150000000000005,0.4342701807424537
518,万花通灵,4,0.460425,0.005084,1018,52,T2,棱彩,巨像的勇气,0.455989,0.028139,-0.0044359999999999955,0.3369537665487266
518,万花通灵,4,0.460425,0.005084,2102,53,T3,黄金,高压锅,0.458333,0.001379,-0.0020919999999999828,0.46610851767294254
518,万花通灵,4,0.460425,0.005084,1149,54,T2,黄金,不动如山,0.456103,0.024213,-0.0043219999999999925,0.35088775644212017
518,万花通灵,4,0.460425,0.005084,1416,55,T3,白银,海克斯科技龙魂,0.456762,0.013878,-0.003662999999999972,0.3953967887899092
518,万花通灵,4,0.460425,0.005084,1151,56,T3,黄金,面包和奶酪,0.456339,0.017472,-0.0040859999999999785,0.37569079831363456
518,万花通灵,4,0.460425,0.005084,1081,57,T3,棱彩,踢踏舞,0.457627,0.00113,-0.002797999999999967,0.45143497169158253
518,万花通灵,4,0.460425,0.005084,2119,58,T3,黄金,过量延伸者,0.457478,0.002177,-0.0029469999999999774,0.4451320923154399
518,万花通灵,4,0.460425,0.005084,1029,59,T2,黄金,虚幻武器,0.453547,0.041845,-0.006877999999999995,0.24372405725746402
518,万花通灵,4,0.460425,0.005084,1060,60,T3,白银,海洋龙魂,0.456434,0.009524,-0.003990999999999967,0.40093764011740524
518,万花通灵,4,0.460425,0.005084,2034,61,T3,黄金,鲨鱼暴风,0.4562,0.011222,-0.004224999999999979,0.3908825279105647
518,万花通灵,4,0.460425,0.005084,1415,62,T3,白银,双生火焰,0.455619,0.014599,-0.004805999999999977,0.36836289867888766
518,万花通灵,4,0.460425,0.005084,1112,63,T2,白银,终极不可阻挡,0.449702,0.079195,-0.010722999999999983,0.05095068140260453
518,万花通灵,4,0.460425,0.005084,1072,64,T2,黄金,炽烈黎明,0.450335,0.070565,-0.010089999999999988,0.08992117675757597
518,万花通灵,4,0.460425,0.005084,2089,65,T3,黄金,哎哟，我的硬币！,0.455901,0.005139,-0.0045239999999999725,0.4020973323697621
518,万花通灵,4,0.460425,0.005084,1404,66,T3,白银,属性！,0.455085,0.008599,-0.005339999999999956,0.37420977161026564
518,万花通灵,4,0.460425,0.005084,2055,67,T2,棱彩,多重射击,0.451486,0.045528,-0.008938999999999975,0.1880297994277078
518,万花通灵,4,0.460425,0.005084,2006,68,T3,棱彩,飞身踢,0.454918,0.004673,-0.005506999999999984,0.38201446830825503
518,万花通灵,4,0.460425,0.005084,1154,69,T3,棱彩,海牛阿福的勇士,0.454545,0.001685,-0.005879999999999996,0.38259079763361287
518,万花通灵,4,0.460425,0.005084,1237,70,T3,白银,质变：黄金阶,0.4523,0.022483,-0.008124999999999993,0.2729793886160179
518,万花通灵,4,0.460425,0.005084,2018,71,T3,白银,纯粹主义者 - 术师,0.451272,0.03262,-0.009152999999999967,0.22099889458950453
518,万花通灵,4,0.460425,0.005084,1349,72,T2,棱彩,终极唤醒,0.450022,0.044385,-0.010402999999999996,0.15942914249628823
518,万花通灵,4,0.460425,0.005084,1011,73,T2,棱彩,你摸不到,0.449201,0.048318,-0.011223999999999956,0.1300533531770818
518,万花通灵,4,0.460425,0.005084,1004,74,T3,棱彩,回归基本功,0.453039,0.002311,-0.007385999999999948,0.34791599455528355
518,万花通灵,4,0.460425,0.005084,1384,75,T3,黄金,捐赠,0.451246,0.011784,-0.009178999999999993,0.28118507196185266
518,万花通灵,4,0.460425,0.005084,1375,76,T2,黄金,吞噬灵魂,0.445653,0.063957,-0.014771999999999952,0.007062882061265138
518,万花通灵,4,0.460425,0.005084,1152,77,T4,黄金,钢化你心,0.450704,0.000906,-0.00972099999999998,0.3010806456856418
518,万花通灵,4,0.460425,0.005084,1205,78,T3,白银,物理转魔法,0.449254,0.013272,-0.011170999999999986,0.23339602042256724
518,万花通灵,4,0.460425,0.005084,1062,79,T4,棱彩,全能龙魂,0.449627,0.003422,-0.010797999999999974,0.2702525415927507
518,万花通灵,4,0.460425,0.005084,2123,80,T3,棱彩,超负荷,0.446794,0.027475,-0.013630999999999949,0.13832454211970724
518,万花通灵,4,0.460425,0.005084,2100,81,T2,黄金,急速之追求,0.444068,0.056495,-0.016356999999999955,-0.005752232330490839
518,万花通灵,4,0.460425,0.005084,1345,82,T4,黄金,心灵净化,0.447368,0.007035,-0.013056999999999985,0.21044352733005495
518,万花通灵,4,0.460425,0.005084,2082,83,T4,黄金,我们的治疗,0.447653,0.001768,-0.01277199999999995,0.23201751093924272
518,万花通灵,4,0.460425,0.005084,1041,84,T4,棱彩,歌利亚巨人,0.447368,0.003639,-0.013056999999999985,0.2203455338951631
518,万花通灵,4,0.460425,0.005084,1373,85,T3,黄金,缩小引擎,0.446232,0.013891,-0.014192999999999956,0.16567398198933275
518,万花通灵,4,0.460425,0.005084,1020,86,T4,黄金,黎明使者的坚决,0.446809,0.0033,-0.013615999999999961,0.20914083598364402
518,万花通灵,4,0.460425,0.005084,1046,87,T4,白银,炼狱龙魂,0.44458,0.015723,-0.015844999999999998,0.12429812698074708
518,万花通灵,4,0.460425,0.005084,1113,88,T2,黄金,老练狙神,0.437619,0.087392,-0.022805999999999993,-0.23650961734668027
518,万花通灵,4,0.460425,0.005084,2072,89,T3,棱彩,咒语裂变,0.440754,0.044015,-0.019670999999999994,-0.04164963026870192
518,万花通灵,4,0.460425,0.005084,2026,90,T4,白银,杀意翻涌,0.443489,0.005196,-0.01693599999999995,0.13119523531275704
518,万花通灵,4,0.460425,0.005084,2088,91,T4,白银,下雪天,0.442374,0.016783,-0.018050999999999984,0.07308917121204829
518,万花通灵,4,0.460425,0.005084,1061,92,T3,黄金,回力OK镖,0.441511,0.024666,-0.018913999999999986,0.03127990820809088
518,万花通灵,4,0.460425,0.005084,1194,93,T2,棱彩,精怪魔法,0.435896,0.085789,-0.024528999999999967,-0.26941843278938493
518,万花通灵,4,0.460425,0.005084,1220,94,T4,棱彩,连拨击锤,0.442431,0.011976,-0.017993999999999954,0.0883486592892426
518,万花通灵,4,0.460425,0.005084,2005,95,T4,棱彩,扳机炼狱,0.443038,0.001513,-0.017386999999999986,0.13209666571598785
518,万花通灵,4,0.460425,0.005084,1025,96,T4,白银,俯冲轰炸,0.441553,0.016438,-0.018872,0.05618711101107761
518,万花通灵,4,0.460425,0.005084,1103,97,T4,黄金,面包和黄油,0.440967,0.016112,-0.019457999999999975,0.04435557224674941
518,万花通灵,4,0.460425,0.005084,1134,98,T4,棱彩,亮出你的剑,0.441785,0.005867,-0.01863999999999999,0.09207036050260961
518,万花通灵,4,0.460425,0.005084,1332,99,T4,棱彩,不祥契约,0.441748,0.001315,-0.018677,0.10453595480962309
518,万花通灵,4,0.460425,0.005084,1084,100,T4,黄金,穿针引线,0.43966,0.012008,-0.020764999999999978,0.02781310702927756
518,万花通灵,4,0.460425,0.005084,2087,101,T3,黄金,大法师,0.435776,0.052531,-0.024648999999999976,-0.17506274011010342
518,万花通灵,4,0.460425,0.005084,2042,102,T3,黄金,藏身草丛,0.436898,0.03647,-0.023526999999999965,-0.10375876597136031
518,万花通灵,4,0.460425,0.005084,1088,103,T2,棱彩,终极刷新,0.431812,0.088656,-0.028613,-0.36685995841036195
518,万花通灵,4,0.460425,0.005084,1204,104,T4,白银,叠角龙,0.438596,0.000728,-0.021828999999999987,0.037494737267740864
518,万花通灵,4,0.460425,0.005084,1311,105,T4,黄金,溢流,0.435609,0.027213,-0.02481599999999995,-0.10488356625051282
518,万花通灵,4,0.460425,0.005084,2103,106,T4,黄金,狙神飞星,0.43175,0.046485,-0.02867499999999995,-0.24525075116006037
518,万花通灵,4,0.460425,0.005084,1225,107,T4,棱彩,双刀流,0.434845,0.008867,-0.02557999999999999,-0.06805526834483312
518,万花通灵,4,0.460425,0.005084,12317,108,T4,棱彩,潘朵拉的盒子,0.434193,0.004705,-0.026231999999999978,-0.07014147551852094
518,万花通灵,4,0.460425,0.005084,1301,109,T4,黄金,神圣干预,0.42973,0.007086,-0.030694999999999972,-0.17443284099142903
518,万花通灵,4,0.460425,0.005084,1044,110,T4,白银,冰寒,0.427644,0.020645,-0.03278099999999995,-0.2594687043142385
518,万花通灵,4,0.460425,0.005084,1401,111,T4,黄金,生机迸发,0.428073,0.007322,-0.03235199999999999,-0.21126416496514003
518,万花通灵,4,0.460425,0.005084,1326,112,T4,黄金,夜狩,0.428016,0.004922,-0.032408999999999966,-0.2055095890509508
518,万花通灵,4,0.460425,0.005084,1022,113,T4,白银,灵巧,0.427435,0.003211,-0.032989999999999964,-0.2131937031462115
518,万花通灵,4,0.460425,0.005084,1358,114,T4,黄金,弹球,0.426009,0.011388,-0.03441599999999995,-0.2681406058233187
518,万花通灵,4,0.460425,0.005084,1392,115,T5,棱彩,神圣雪球,0.422402,0.00473,-0.038022999999999973,-0.3274047476113536
518,万花通灵,4,0.460425,0.005084,2115,116,T5,棱彩,软弹啪叽抓,0.421339,0.011727,-0.039085999999999954,-0.37099311118142486
518,万花通灵,4,0.460425,0.005084,2016,117,T5,白银,注魔,0.421782,0.003224,-0.03864299999999998,-0.33653728249489284
518,万花通灵,4,0.460425,0.005084,2080,118,T5,黄金,冰雪爆裂,0.421512,0.002196,-0.038912999999999975,-0.3394292117525494
518,万花通灵,4,0.460425,0.005084,1028,119,T5,白银,侵蚀,0.420253,0.007565,-0.040171999999999985,-0.3825459135394734
518,万花通灵,4,0.460425,0.005084,2043,120,T5,黄金,自然即是治愈,0.420103,0.002477,-0.04032199999999997,-0.3709822630981119
518,万花通灵,4,0.460425,0.005084,1026,121,T5,白银,唯快不破,0.418919,0.003307,-0.04150599999999999,-0.3992282834800804
518,万花通灵,4,0.460425,0.005084,1006,122,T5,棱彩,利刃华尔兹,0.41841,0.001526,-0.04201499999999997,-0.40513779755718016
518,万花通灵,4,0.460425,0.005084,1087,123,T5,白银,台风,0.414474,0.022317,-0.045950999999999964,-0.5516136174072445
518,万花通灵,4,0.460425,0.005084,1347,124,T5,白银,吵闹鬼,0.416058,0.002624,-0.04436699999999999,-0.4596421681336234
518,万花通灵,4,0.460425,0.005084,1335,125,T5,棱彩,夺金,0.415842,0.001289,-0.044582999999999984,-0.460461080042318
518,万花通灵,4,0.460425,0.005084,1181,126,T5,白银,重量级打击手,0.415205,0.001092,-0.04521999999999998,-0.4737811890947497
518,万花通灵,4,0.460425,0.005084,1071,127,T5,黄金,更万用的瞄准镜,0.414747,0.00277,-0.045677999999999996,-0.4886639702087201
518,万花通灵,4,0.460425,0.005084,1150,128,T5,黄金,面包和果酱,0.413174,0.00533,-0.04725099999999999,-0.5304393347757296
518,万花通灵,4,0.460425,0.005084,1007,129,T5,白银,大力,0.412104,0.006645,-0.04832099999999995,-0.5576128938151548
518,万花通灵,4,0.460425,0.005084,1170,130,T5,白银,万用瞄准镜,0.410835,0.002828,-0.04958999999999997,-0.5741633169978025
518,万花通灵,4,0.460425,0.005084,1058,131,T5,棱彩,秘术冲拳,0.410811,0.001181,-0.04961399999999999,-0.5698845171120469
518,万花通灵,4,0.460425,0.005084,1054,132,T5,棱彩,物法皆修,0.409614,0.012748,-0.050810999999999995,-0.6297208848752327
518,万花通灵,4,0.460425,0.005084,1996,133,T5,黄金,升级：耀光,0.409965,0.007303,-0.05045999999999995,-0.6061882710332624
518,万花通灵,4,0.460425,0.005084,1036,134,T5,黄金,火上浇油,0.408967,0.004698,-0.05145799999999995,-0.6203614570051563
518,万花通灵,4,0.460425,0.005084,1051,135,T5,白银,点亮他们！,0.407463,0.004277,-0.052961999999999954,-0.6519398081084984
518,万花通灵,4,0.460425,0.005084,1386,136,T5,白银,转得我眩晕了,0.406312,0.003236,-0.05411299999999997,-0.6740105841340807
518,万花通灵,4,0.460425,0.005084,2134,137,T5,棱彩,电涌力场,0.398281,0.002228,-0.06214399999999998,-0.8462471084180483
518,万花通灵,4,0.460425,0.005084,1336,138,T5,黄金,升级：无尽之刃,0.395498,0.007941,-0.06492699999999996,-0.9236089856181573
518,万花通灵,4,0.460425,0.005084,1320,139,T5,白银,升级：收集者,0.38651,0.005962,-0.07391499999999995,-1.113888779219969
518,万花通灵,4,0.460425,0.005084,1115,140,T5,棱彩,最万用的瞄准镜,0.38587,0.001175,-0.07455499999999998,-1.1138908714632854
518,万花通灵,4,0.460425,0.005084,2139,141,T5,黄金,豪猪,0.380682,0.002247,-0.07974299999999995,-1.2301794867921736
518,万花通灵,4,0.460425,0.005084,1325,142,T5,棱彩,玻璃大炮,0.379673,0.010929,-0.08075199999999999,-1.277503077146881
518,万花通灵,4,0.460425,0.005084,1001,143,T5,棱彩,泰坦的坚决,0.376289,0.001238,-0.08413599999999999,-1.3230594702201945
518,万花通灵,4,0.460425,0.005084,1079,144,T5,棱彩,战争交响乐,0.368794,0.0009,-0.09163099999999996,-1.4855581074162751
518,万花通灵,4,0.460425,0.005084,1206,145,T5,白银,魔法转物理,0.35016,0.007967,-0.11026499999999995,-1.912616806329651
518,万花通灵,4,0.460425,0.005084,1322,146,T5,黄金,罪恶快感,0.350694,0.001838,-0.10973099999999997,-1.8830981204776966
72,上古领主,3,0.499836,0.002778,1204,1,T1,白银,叠角龙,0.575042,0.006928,0.07520600000000005,2.018490610982861
72,上古领主,3,0.499836,0.002778,1361,2,T1,棱彩,艾卡西亚的陷落,0.549405,0.1089,0.04956900000000003,1.7566137589276658
72,上古领主,3,0.499836,0.002778,1152,3,T1,黄金,钢化你心,0.52931,0.311513,0.029473999999999945,1.9090689402201022
72,上古领主,3,0.499836,0.002778,1353,4,T1,黄金,坦克引擎,0.516945,0.396462,0.017108999999999985,1.8870512647939273
72,上古领主,3,0.499836,0.002778,1062,5,T1,棱彩,全能龙魂,0.53886,0.00451,0.039024,1.222222853040889
72,上古领主,3,0.499836,0.002778,1004,6,T1,棱彩,回归基本功,0.537597,0.016625,0.03776099999999999,1.2299984900989491
72,上古领主,3,0.499836,0.002778,2102,7,T1,黄金,高压锅,0.524935,0.17407,0.025099000000000038,1.4128852869888384
72,上古领主,3,0.499836,0.002778,1416,8,T1,白银,海克斯科技龙魂,0.534268,0.007501,0.03443199999999996,1.1307812820656156
72,上古领主,3,0.499836,0.002778,1181,9,T1,白银,重量级打击手,0.512804,0.338536,0.012968000000000035,1.627826212841985
72,上古领主,3,0.499836,0.002778,1097,10,T1,白银,巫师式思考,0.53,0.001168,0.030164000000000024,1.0192201575557307
72,上古领主,3,0.499836,0.002778,1041,11,T1,棱彩,歌利亚巨人,0.514699,0.232896,0.014863000000000015,1.361137220822253
72,上古领主,3,0.499836,0.002778,1060,12,T1,白银,海洋龙魂,0.526795,0.021801,0.02695900000000001,1.0094727114270596
72,上古领主,3,0.499836,0.002778,2006,13,T1,棱彩,飞身踢,0.509215,0.282737,0.00937899999999997,1.3868434981044704
72,上古领主,3,0.499836,0.002778,2127,14,T1,白银,大师铸就,0.524598,0.023273,0.024762000000000006,0.9658428356857803
72,上古领主,3,0.499836,0.002778,1373,15,T1,黄金,缩小引擎,0.521739,0.004837,0.02190299999999995,0.8497256785101777
72,上古领主,3,0.499836,0.002778,1029,16,T1,黄金,虚幻武器,0.52122,0.008809,0.021384000000000014,0.8499865255099905
72,上古领主,3,0.499836,0.002778,2095,17,T1,棱彩,掷骰狂人,0.52069,0.006776,0.020853999999999984,0.8324981455936847
72,上古领主,3,0.499836,0.002778,1013,18,T1,黄金,星界躯体,0.505351,0.241273,0.005514999999999992,1.1816601457107183
72,上古领主,3,0.499836,0.002778,1401,19,T1,黄金,生机迸发,0.516624,0.022841,0.01678799999999997,0.7906508892869475
72,上古领主,3,0.499836,0.002778,1402,20,T1,棱彩,属性叠属性叠属性！,0.517094,0.002734,0.01725800000000005,0.7422750388283257
72,上古领主,3,0.499836,0.002778,1081,21,T2,棱彩,踢踏舞,0.515152,0.000771,0.015316000000000052,0.6941916108804347
72,上古领主,3,0.499836,0.002778,1038,22,T2,黄金,有始有终,0.514286,0.000818,0.014450000000000018,0.6754390872790738
72,上古领主,3,0.499836,0.002778,2107,23,T2,棱彩,濒死悟道,0.513514,0.002161,0.013678000000000023,0.6625157898490353
72,上古领主,3,0.499836,0.002778,1319,24,T1,白银,升级：献祭,0.504358,0.147444,0.0045219999999999705,0.8864151911828291
72,上古领主,3,0.499836,0.002778,2132,25,T2,黄金,术士果汁盒,0.512894,0.004077,0.013057999999999959,0.6545787269006227
72,上古领主,3,0.499836,0.002778,1002,26,T2,黄金,尖端发明家,0.509881,0.017735,0.010045000000000026,0.6286816657584118
72,上古领主,3,0.499836,0.002778,1333,27,T2,白银,逃跑计划,0.508912,0.019009,0.009076000000000028,0.6112601301828743
72,上古领主,3,0.499836,0.002778,1133,28,T2,黄金,魔法飞弹,0.506726,0.002605,0.006890000000000007,0.5157476148143225
72,上古领主,3,0.499836,0.002778,1384,29,T2,黄金,捐赠,0.50212,0.013775,0.0022840000000000082,0.44784887701404247
72,上古领主,3,0.499836,0.002778,1403,30,T2,黄金,属性叠属性！,0.500416,0.014032,0.0005799999999999694,0.4114298508765748
72,上古领主,3,0.499836,0.002778,2091,31,T2,黄金,无尽大杀四方,0.5,0.006963,0.00016399999999999748,0.3817441938228927
72,上古领主,3,0.499836,0.002778,1006,32,T2,棱彩,利刃华尔兹,0.496689,0.001764,-0.003147000000000011,0.44197382534611634
72,上古领主,3,0.499836,0.002778,1028,33,T2,白银,侵蚀,0.495818,0.009779,-0.0040180000000000216,0.39960517924434874
72,上古领主,3,0.499836,0.002778,1195,34,T2,棱彩,巨人杀手,0.494845,0.001133,-0.004991000000000023,0.4035915624942509
72,上古领主,3,0.499836,0.002778,2119,35,T2,黄金,过量延伸者,0.493711,0.003715,-0.0061249999999999916,0.37132770799353587
72,上古领主,3,0.499836,0.002778,1046,36,T2,白银,炼狱龙魂,0.49273,0.007232,-0.007106000000000001,0.33967489631264314
72,上古领主,3,0.499836,0.002778,1053,37,T2,棱彩,科学狂人,0.491954,0.005082,-0.007882,0.3290173878199598
72,上古领主,3,0.499836,0.002778,1305,38,T2,白银,练腿日,0.488987,0.018565,-0.010848999999999998,0.2249863721973052
72,上古领主,3,0.499836,0.002778,1020,39,T1,黄金,黎明使者的坚决,0.481911,0.127886,-0.017925000000000024,-0.24811494636731302
72,上古领主,3,0.499836,0.002778,1386,40,T2,白银,转得我眩晕了,0.48913,0.006449,-0.010705999999999993,0.2634332034488911
72,上古领主,3,0.499836,0.002778,1116,41,T2,黄金,闪现向前,0.488327,0.006005,-0.011508999999999991,0.24721242974688276
72,上古领主,3,0.499836,0.002778,1420,42,T2,黄金,咏叹奏鸣,0.487212,0.009136,-0.012624000000000024,0.21376224536188498
72,上古领主,3,0.499836,0.002778,1098,43,T2,黄金,急急小子,0.487562,0.002348,-0.012274000000000007,0.24118894630640003
72,上古领主,3,0.499836,0.002778,1151,44,T2,黄金,面包和奶酪,0.48683,0.012863,-0.013006000000000018,0.19456276513631113
72,上古领主,3,0.499836,0.002778,2099,45,T2,棱彩,飞升仪式,0.486667,0.001753,-0.013168999999999986,0.22340171249111018
72,上古领主,3,0.499836,0.002778,2031,46,T2,棱彩,空投熊,0.485915,0.001659,-0.013921000000000017,0.2072728479627497
72,上古领主,3,0.499836,0.002778,1238,47,T2,黄金,质变：棱彩阶,0.4823,0.043894,-0.017535999999999996,0.005272720567707348
72,上古领主,3,0.499836,0.002778,2043,48,T2,黄金,自然即是治愈,0.483592,0.006765,-0.01624399999999998,0.14171457078184127
72,上古领主,3,0.499836,0.002778,1129,49,T2,黄金,神射法师,0.483871,0.000724,-0.015965000000000007,0.16541449755393037
72,上古领主,3,0.499836,0.002778,1308,50,T2,白银,火狐,0.483444,0.007057,-0.016392000000000018,0.1376349216687583
72,上古领主,3,0.499836,0.002778,1056,51,T2,白银,由心及物,0.483,0.011683,-0.016836000000000018,0.11446177980090297
72,上古领主,3,0.499836,0.002778,2115,52,T2,棱彩,软弹啪叽抓,0.482609,0.002687,-0.017226999999999992,0.13216352289029018
72,上古领主,3,0.499836,0.002778,1057,53,T2,白银,山脉龙魂,0.481842,0.01319,-0.01799400000000001,0.08480889604717978
72,上古领主,3,0.499836,0.002778,1337,54,T3,棱彩,尊我为王,0.481172,0.002792,-0.018664000000000014,0.10051290166485949
72,上古领主,3,0.499836,0.002778,2128,55,T2,黄金,炽燃利息,0.480241,0.017443,-0.01959500000000003,0.03748635904724357
72,上古领主,3,0.499836,0.002778,1079,56,T3,棱彩,战争交响乐,0.481132,0.001238,-0.018704,0.1041715346255006
72,上古领主,3,0.499836,0.002778,1421,57,T3,棱彩,舞会女王,0.48,0.003213,-0.01983600000000002,0.07372118660841594
72,上古领主,3,0.499836,0.002778,1044,58,T3,白银,冰寒,0.478645,0.007933,-0.021191000000000015,0.030402836016408114
