英雄 ID,英雄名称,英雄评级,英雄胜率,英雄出场率,海克斯ID,源站排名,源站层级,海克斯阶级,海克斯名称,海克斯胜率,海克斯出场率,胜率差,综合得分
517,解脱者,3,0.49645704162976084,0.006357593379109851,1237,59,T3,白银,质变：黄金阶,0.48992304873580067,0.011295249290166636,-0.006533992893960172,0.07052676651629206
517,解脱者,3,0.49645704162976084,0.006357593379109851,2127,60,T3,白银,大师铸就,0.48416988416988416,0.005359966226004321,-0.012287157459876685,-0.07210412074713894
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,1156,1,T1,棱彩,沃格勒特的巫师帽,0.45690320092556885,0.061752798285306026,0.03851787108513066,1.2016284972343858
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,1180,2,T1,黄金,超强大脑,0.45437223194973736,0.11561085972850679,0.03598690210929917,1.2615886717141234
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,2097,3,T1,黄金,虚空冲刺,0.4538028479964676,0.10787092164801143,0.03541751815602939,1.227533416611392
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,2132,4,T1,黄金,术士果汁盒,0.44970302630338455,0.18945582281495593,0.031317696462946354,1.311113565233781
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,1315,5,T1,白银,快中求稳,0.4409824737734782,0.09477851869492736,0.02259714393304002,0.8466761357138572
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,1030,6,T1,棱彩,尤里卡,0.4369621852056525,0.15083353179328413,0.018576855365214306,0.8712949947974624
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,2054,7,T1,棱彩,三重射击,0.429735582402553,0.10447725648964039,0.011350252562114804,0.563286851438769
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,1390,8,T1,黄金,超凡邪恶,0.42970521541950113,0.18904501071683735,0.011319885579062938,0.7649505161836323
7,诡术妖姬,5,0.4183853298404382,0.004419680736220502,1073,9,T1,白银,暗影疾奔,0.42745614447632035,0.12659561800428673,0.009070814635882163,0.5541057788838237
